id,folding,method
bpRNA_RFAM_18003,"[[2, 56], [3, 55], [4, 54], [5, 53], [6, 52], [7, 51], [8, 50], [13, 45], [14, 44], [15, 43], [16, 42], [57, 67], [68, 119], [72, 114], [73, 113], [74, 112], [75, 111], [90, 96]]",sincFold
bpRNA_RFAM_11339,"[[38, 69], [42, 66], [48, 60], [49, 59], [50, 58], [51, 57]]",sincFold
bpRNA_RFAM_42321,"[[12, 41], [13, 40], [14, 39], [15, 38], [16, 37], [17, 36], [18, 35], [19, 34], [20, 33], [21, 32], [85, 94], [86, 93]]",sincFold
bpRNA_RFAM_40428,"[[4, 80], [5, 79], [6, 78], [9, 75], [10, 74], [11, 73], [12, 72], [13, 71], [15, 69], [16, 68], [17, 67], [18, 66], [19, 65], [20, 64], [27, 60], [28, 59], [29, 58], [30, 57], [31, 56], [32, 55], [33, 54], [34, 53], [35, 52]]",sincFold
bpRNA_RFAM_21156,"[[6, 102], [7, 101], [12, 94], [13, 93], [17, 88], [19, 87], [20, 86], [21, 85], [22, 84], [23, 82], [24, 81], [25, 80], [26, 79], [29, 77], [30, 76], [32, 74], [33, 73], [35, 71], [36, 70], [37, 69], [38, 68], [40, 66], [41, 65], [42, 64], [43, 63]]",sincFold
bpRNA_RNP_126,"[[2, 403], [3, 402], [4, 401], [5, 400], [6, 399], [7, 398], [8, 397], [9, 396], [10, 395], [59, 390], [60, 389], [61, 388], [63, 387], [64, 386], [65, 385], [66, 384], [67, 383], [68, 235], [69, 234], [70, 233], [71, 232], [80, 231], [81, 230], [82, 229], [83, 228], [84, 227], [85, 99], [86, 98], [100, 114], [101, 112], [102, 111], [103, 110], [104, 109], [115, 226], [116, 225], [120, 224], [121, 223], [122, 220], [123, 219], [124, 218], [140, 161], [141, 160], [142, 159], [143, 158], [144, 157], [145, 156], [146, 155], [147, 154], [148, 153], [175, 193], [176, 192], [177, 191], [178, 190], [179, 189], [180, 188], [181, 187], [195, 214], [196, 213], [197, 212], [198, 211], [199, 210], [200, 209], [201, 208], [202, 207], [241, 296], [242, 295], [243, 294], [244, 293], [245, 292], [268, 283], [269, 282], [270, 281], [271, 280], [272, 279], [273, 278], [309, 328], [310, 327], [311, 326], [312, 325], [313, 324], [314, 323], [315, 322], [316, 321]]",sincFold
bpRNA_RFAM_19780,"[[4, 93], [5, 92], [15, 91], [16, 90], [17, 89], [18, 88], [19, 87], [22, 84], [23, 83], [24, 82], [25, 81], [26, 80], [27, 79], [29, 77], [30, 76], [31, 75], [32, 74], [33, 73], [34, 72], [35, 71], [36, 70], [37, 69], [39, 67], [40, 66], [41, 65], [42, 64], [43, 63], [44, 62], [46, 60], [47, 59], [48, 57], [49, 56]]",sincFold
bpRNA_CRW_32354,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [7, 65], [10, 24], [11, 23], [12, 22], [13, 21], [26, 42], [27, 41], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",sincFold
bpRNA_RFAM_26302,"[[18, 107], [20, 105], [136, 175], [137, 174], [138, 173], [139, 172], [140, 171], [141, 170], [144, 169], [145, 168], [146, 167], [147, 166], [148, 165]]",sincFold
bpRNA_RFAM_20711,"[[11, 100], [12, 99], [13, 98], [14, 97], [15, 96], [16, 95], [17, 94], [18, 93], [19, 92], [20, 91], [21, 90], [24, 87], [25, 86], [26, 85], [27, 84], [28, 83], [29, 82], [30, 81], [31, 77], [32, 76], [33, 75], [34, 74], [35, 73], [36, 72], [37, 71], [38, 70], [39, 51], [42, 67], [43, 66], [44, 65]]",sincFold
bpRNA_RFAM_9333,"[[3, 136], [4, 135], [5, 134], [6, 133], [7, 132], [8, 131], [9, 130], [10, 129], [16, 181], [17, 180], [18, 179], [19, 178], [20, 177], [21, 176], [25, 43], [26, 42], [27, 41], [29, 39], [30, 38], [31, 37], [51, 175], [52, 174], [53, 173], [57, 72], [58, 71], [59, 70], [60, 69], [61, 68], [62, 67], [75, 84], [76, 83], [77, 82], [86, 168], [87, 167], [88, 166], [92, 161], [93, 160], [94, 159], [95, 158], [96, 157], [97, 156], [103, 142], [104, 141], [105, 140], [106, 139], [107, 138], [143, 151], [144, 150]]",sincFold
bpRNA_RFAM_16526,"[[27, 52], [29, 50], [55, 65], [56, 64], [57, 67], [77, 83], [119, 136], [120, 135], [122, 132], [123, 131], [124, 130], [125, 129]]",sincFold
bpRNA_RFAM_7947,"[[3, 126], [4, 125], [5, 124], [6, 123], [7, 122], [8, 121], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [43, 71], [44, 70], [45, 69], [47, 68], [48, 67], [49, 66], [50, 64], [51, 63], [52, 62], [80, 117], [81, 116], [82, 115], [83, 114], [84, 113], [85, 112], [86, 111], [87, 109], [89, 108], [92, 103], [93, 102], [94, 101]]",sincFold
bpRNA_RFAM_6055,"[[2, 74], [3, 73], [4, 72]]",sincFold
bpRNA_RFAM_39097,"[[2, 55], [3, 54], [4, 53], [5, 52], [6, 51], [8, 28], [9, 27], [10, 26], [11, 25], [12, 24], [14, 21], [15, 20], [67, 89], [94, 130], [95, 129], [96, 128], [97, 127], [99, 123], [100, 122], [102, 120], [103, 119], [104, 118], [105, 117], [106, 116]]",sincFold
bpRNA_RFAM_42169,"[[7, 24], [33, 59], [34, 58], [35, 57], [36, 56], [37, 55], [38, 54], [39, 53], [40, 52], [41, 51], [42, 50], [43, 49], [44, 48]]",sincFold
bpRNA_RFAM_28033,"[[35, 105], [36, 104], [37, 103], [38, 102], [40, 100], [41, 99], [42, 98], [44, 96], [45, 95], [46, 94], [47, 93], [55, 86], [56, 85], [57, 83], [58, 82], [59, 81], [60, 80], [61, 79], [62, 78], [63, 77], [65, 75], [66, 74]]",sincFold
bpRNA_RFAM_19862,"[[9, 97], [18, 95], [19, 94], [25, 88], [26, 87], [29, 84], [30, 83], [34, 79], [35, 78], [36, 77], [39, 75], [41, 73], [42, 72], [43, 71], [44, 70]]",sincFold
bpRNA_RFAM_6784,"[[3, 78], [4, 77], [5, 76], [8, 73], [9, 72], [10, 71], [11, 70], [12, 69], [13, 68], [14, 67], [15, 66], [16, 65], [17, 64], [18, 63], [19, 62], [20, 61], [22, 60], [23, 59], [24, 58], [25, 57], [26, 56], [32, 51], [34, 54], [35, 53], [36, 52], [38, 50]]",sincFold
bpRNA_RFAM_13310,"[[19, 37], [20, 36], [21, 35], [22, 34], [23, 33], [24, 32], [48, 96], [49, 95], [50, 94], [52, 92], [54, 64], [55, 89]]",sincFold
bpRNA_CRW_42692,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",sincFold
bpRNA_RFAM_6236,"[[2, 174], [31, 53], [32, 52], [33, 51], [36, 50], [37, 49], [38, 48], [54, 90], [56, 88], [58, 86], [59, 85], [60, 84], [61, 83], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78], [101, 172], [102, 171], [103, 170], [115, 158], [116, 157], [117, 156], [118, 155], [119, 154], [120, 153], [121, 152], [122, 151], [123, 150], [125, 148], [126, 147], [127, 146], [129, 144]]",sincFold
bpRNA_RFAM_37817,"[[41, 147], [42, 146], [43, 145], [44, 144], [75, 126], [109, 166], [127, 140]]",sincFold
bpRNA_RFAM_19922,"[[2, 98], [3, 97], [4, 96], [5, 95], [6, 94], [10, 90], [16, 84], [17, 83], [18, 82], [19, 81], [20, 80], [21, 79], [22, 78], [23, 77], [24, 76], [26, 74], [27, 73], [28, 72], [29, 71], [30, 70], [31, 69], [32, 68], [33, 67], [34, 66], [35, 65], [36, 64], [38, 62], [39, 61], [41, 59]]",sincFold
bpRNA_RFAM_38870,"[[13, 36], [17, 60], [46, 56], [47, 55], [48, 54], [49, 53]]",sincFold
bpRNA_RFAM_12784,"[[11, 109], [12, 108], [30, 104], [31, 103], [32, 102], [33, 101], [34, 100], [35, 99], [40, 68], [41, 67], [42, 66], [48, 89], [49, 88], [50, 87], [57, 65], [69, 83], [70, 82], [71, 81]]",sincFold
bpRNA_CRW_15843,"[[1, 114], [2, 113], [3, 112], [4, 111], [5, 110], [6, 109], [7, 108], [8, 107], [9, 106], [14, 66], [15, 65], [16, 63], [17, 62], [18, 61], [19, 60], [20, 59], [21, 58], [27, 53], [28, 52], [29, 49], [30, 48], [31, 47], [32, 46], [67, 104], [68, 103], [69, 102], [71, 100], [72, 99], [75, 97], [77, 94], [78, 93], [79, 92], [80, 91], [81, 90], [82, 89], [83, 88]]",sincFold
bpRNA_RFAM_22534,"[[6, 84], [7, 83], [8, 82], [9, 81], [11, 28], [12, 79], [13, 78], [14, 77], [15, 76], [16, 75], [17, 74], [19, 72], [22, 69], [23, 68], [24, 67], [25, 66], [26, 65], [27, 64], [29, 62], [30, 61], [32, 59], [33, 58], [34, 57], [35, 56], [36, 55], [37, 54], [38, 53], [39, 52]]",sincFold
bpRNA_RFAM_13474,"[[12, 40], [13, 39], [14, 38], [17, 34], [18, 33], [19, 32], [20, 31]]",sincFold
bpRNA_RFAM_22914,"[[23, 49], [24, 48], [26, 46], [27, 45], [28, 44], [29, 43], [30, 41], [60, 75], [61, 74], [62, 73], [63, 72], [87, 100], [88, 99], [89, 98], [90, 97], [91, 96]]",sincFold
bpRNA_RFAM_42320,"[[15, 88], [16, 87], [60, 110], [61, 109], [62, 108], [63, 107], [64, 124], [65, 123], [68, 102], [69, 101], [70, 100], [71, 99], [72, 98], [76, 94], [80, 93], [81, 92], [82, 91], [84, 112], [90, 106], [130, 177], [131, 176], [132, 175], [133, 174], [134, 173], [135, 172], [136, 171], [137, 170], [138, 169], [139, 168], [140, 167], [151, 163]]",sincFold
bpRNA_RFAM_13954,"[[2, 61], [3, 60], [4, 59], [5, 58], [6, 57], [7, 56], [13, 66], [14, 65], [19, 47], [20, 46], [21, 45], [22, 44], [24, 41], [25, 40], [26, 39], [27, 38], [28, 37], [30, 35], [32, 95], [90, 110]]",sincFold
bpRNA_RFAM_30768,"[[19, 39], [20, 76], [64, 84], [65, 83], [66, 82], [67, 81], [68, 80], [69, 79], [70, 78]]",sincFold
bpRNA_RFAM_9200,"[[22, 49], [23, 48], [24, 47], [55, 183], [56, 182], [57, 181], [61, 78], [62, 77], [64, 76], [65, 75], [66, 74], [81, 89], [82, 88], [83, 87], [91, 176], [92, 175], [93, 174], [97, 169], [100, 167], [129, 154], [130, 153], [131, 152], [133, 148], [134, 147], [135, 146], [136, 145], [137, 144], [138, 143]]",sincFold
bpRNA_RFAM_38013,"[[2, 15], [3, 14], [4, 13], [5, 12], [6, 11], [49, 146], [50, 145], [71, 136], [72, 135], [73, 134], [78, 130], [79, 129], [80, 128], [84, 112], [85, 111], [86, 110], [87, 109], [90, 105], [91, 104], [92, 103], [93, 102]]",sincFold
bpRNA_RFAM_9709,"[[36, 88], [57, 79], [81, 97], [82, 96]]",sincFold
bpRNA_RFAM_11766,"[[2, 114], [3, 113], [5, 112], [6, 110], [7, 109], [45, 62], [46, 61], [88, 100]]",sincFold
bpRNA_RFAM_8563,"[[20, 86], [21, 85], [22, 84], [23, 83], [24, 82], [25, 81], [29, 49], [31, 47], [32, 46], [33, 45], [34, 44], [35, 43], [58, 78], [59, 77], [60, 76], [61, 75], [62, 74], [63, 73], [64, 72]]",sincFold
bpRNA_RFAM_29053,"[[12, 66], [13, 65], [29, 59], [30, 58], [31, 57], [32, 56], [33, 55], [34, 54], [35, 52], [36, 51], [37, 50]]",sincFold
bpRNA_RFAM_4312,"[[3, 70], [6, 67], [7, 66], [8, 65], [10, 63], [11, 62], [12, 61], [22, 308], [29, 393], [31, 300], [32, 299], [33, 298], [34, 297], [64, 112], [69, 77], [71, 105], [72, 104], [73, 103], [74, 102], [75, 101], [76, 100], [78, 98], [79, 97], [88, 143], [108, 214], [110, 363], [114, 360], [145, 158], [146, 157], [147, 156], [148, 155], [213, 296], [215, 294], [216, 293], [217, 292], [220, 289], [226, 258], [227, 257], [228, 256], [251, 347], [260, 272], [261, 271], [262, 270], [263, 269], [282, 291], [283, 290], [302, 320], [303, 319], [304, 318], [305, 317], [306, 316], [307, 315], [339, 402], [340, 401], [341, 400], [361, 383]]",sincFold
bpRNA_RFAM_5185,"[[2, 107], [3, 106], [4, 105], [5, 104], [6, 103], [7, 102], [8, 47], [10, 45], [11, 44], [14, 39], [15, 38], [16, 37], [17, 36], [18, 35], [19, 34], [20, 33], [21, 32], [22, 31], [23, 30], [24, 29], [42, 53], [43, 52], [46, 108], [59, 93], [60, 92], [61, 91], [62, 90], [135, 197], [136, 196], [137, 195], [138, 194], [139, 193], [140, 192], [141, 191], [152, 183], [153, 182], [154, 181], [155, 180], [156, 179], [157, 178], [158, 177]]",sincFold
bpRNA_RFAM_32058,"[[11, 24], [12, 23], [13, 22], [16, 53], [17, 52], [18, 51], [19, 50]]",sincFold
bpRNA_CRW_52449,"[[2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [7, 65], [10, 24], [11, 23], [12, 22], [13, 21], [25, 43], [26, 42], [27, 41], [28, 40], [29, 39], [30, 38], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",sincFold
bpRNA_RFAM_7664,[],sincFold
bpRNA_RFAM_20128,"[[2, 72], [3, 71], [4, 70], [5, 69], [6, 68], [9, 65], [10, 64], [11, 63], [12, 62], [13, 61], [14, 60], [15, 59], [16, 58], [21, 52], [22, 51], [23, 50], [24, 49], [25, 48], [26, 47], [28, 46]]",sincFold
bpRNA_RFAM_16638,"[[2, 273], [3, 194], [41, 195], [43, 193], [44, 192], [45, 191], [46, 190], [47, 189], [49, 260], [66, 100], [68, 268], [151, 167], [168, 178], [211, 295], [213, 225], [216, 222], [251, 293], [252, 292], [253, 291], [257, 287], [263, 280], [264, 279], [281, 328], [282, 327], [284, 325], [289, 320]]",sincFold
bpRNA_tmRNA_242,"[[1, 326], [2, 325], [3, 324], [4, 323], [5, 322], [6, 321], [7, 320], [22, 204], [32, 52], [34, 50], [35, 49], [36, 48], [37, 47], [38, 46], [39, 45], [142, 149], [168, 198], [169, 197], [170, 196], [171, 195], [172, 194], [173, 193], [174, 192], [175, 191], [181, 213], [182, 212], [183, 211], [214, 228], [216, 232], [303, 319], [304, 318], [305, 317], [306, 316], [307, 315]]",sincFold
bpRNA_RFAM_41439,"[[7, 80], [26, 39], [27, 38], [52, 123], [54, 121], [76, 92], [90, 104], [115, 138], [116, 137], [117, 136], [118, 135], [120, 133], [122, 131], [140, 145], [141, 179], [146, 172], [147, 171], [148, 170], [149, 169], [150, 168], [151, 167], [152, 166], [153, 165], [154, 164]]",sincFold
bpRNA_RFAM_2417,"[[2, 349], [3, 348], [4, 347], [5, 346], [6, 345], [7, 344], [8, 343], [9, 342], [10, 341], [11, 339], [20, 48], [21, 47], [24, 44], [31, 40], [32, 39], [45, 319], [50, 340], [53, 337], [54, 336], [55, 335], [57, 334], [58, 333], [59, 332], [60, 331], [61, 330], [62, 227], [63, 226], [64, 225], [65, 224], [74, 223], [75, 222], [76, 221], [77, 220], [78, 219], [79, 93], [80, 92], [81, 91], [82, 90], [83, 89], [94, 108], [95, 106], [96, 105], [97, 104], [98, 103], [109, 218], [110, 217], [114, 216], [115, 215], [116, 212], [117, 211], [118, 210], [132, 153], [133, 152], [137, 148], [150, 159], [168, 180], [169, 179], [170, 178], [185, 204], [186, 203], [187, 202], [188, 201], [191, 198], [192, 197], [231, 276], [232, 275], [233, 274], [234, 273], [248, 262], [249, 261], [250, 260], [251, 259], [252, 258], [253, 257], [283, 302], [284, 301], [285, 300], [286, 299], [287, 298], [288, 297], [289, 296], [290, 295]]",sincFold
bpRNA_RFAM_20621,"[[18, 65], [19, 64], [20, 63], [21, 62], [22, 61], [23, 60], [26, 57], [27, 56], [28, 55], [29, 54], [30, 53], [31, 52], [32, 51], [34, 49], [35, 48], [36, 47], [37, 46], [38, 45], [39, 44]]",sincFold
bpRNA_RFAM_40910,"[[13, 61]]",sincFold
bpRNA_RFAM_29792,"[[9, 61], [10, 60], [11, 59], [13, 57], [14, 56], [18, 52], [19, 51], [23, 47], [24, 46], [25, 45], [27, 44], [28, 43], [29, 42], [30, 41], [31, 40], [33, 38]]",sincFold
bpRNA_RFAM_24439,"[[2, 40], [3, 39], [4, 38], [5, 37], [6, 36], [71, 97], [72, 96], [73, 95], [74, 94], [75, 93], [76, 92], [77, 91], [78, 90], [79, 89], [80, 88]]",sincFold
bpRNA_CRW_15923,"[[68, 104], [69, 103], [70, 102], [78, 94], [79, 93], [80, 92], [81, 91], [82, 90], [119, 235], [120, 234], [121, 233], [122, 232], [123, 231], [124, 230], [125, 229], [126, 228], [127, 227], [133, 185], [134, 184], [135, 182], [136, 181], [137, 180], [138, 179], [139, 178], [140, 177], [145, 173], [146, 172], [147, 171], [148, 168], [149, 167], [150, 166], [151, 165], [187, 223], [188, 222], [190, 220], [191, 219], [196, 214], [197, 213], [198, 212], [199, 211], [200, 210], [201, 209], [202, 208], [203, 207]]",sincFold
bpRNA_RFAM_35939,"[[2, 26], [10, 73], [14, 67], [15, 66], [16, 65], [18, 63], [19, 62], [87, 103], [88, 102], [89, 101], [90, 100], [91, 99], [104, 151], [105, 150], [106, 149], [107, 148], [108, 147], [109, 146], [110, 145], [117, 138], [119, 136], [120, 135], [121, 134], [122, 133], [123, 132], [124, 131], [125, 130], [192, 219], [195, 214], [196, 213], [197, 212], [198, 211], [199, 210], [200, 209], [225, 236], [226, 235], [258, 278], [261, 274], [262, 273], [263, 272], [264, 271], [265, 270], [302, 310], [327, 351], [328, 350], [329, 349], [330, 348]]",sincFold
bpRNA_RFAM_15570,"[[2, 98], [3, 97], [5, 95], [6, 94], [7, 93], [8, 92], [9, 91], [10, 90], [11, 89], [12, 88], [13, 87], [18, 43], [19, 42], [20, 41], [21, 40], [22, 39], [23, 37], [24, 36], [44, 79], [46, 77], [51, 73], [52, 72], [53, 71]]",sincFold
bpRNA_RFAM_1688,"[[2, 72], [10, 26], [11, 25], [12, 24], [28, 44], [29, 43], [30, 42], [31, 41], [32, 40], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62]]",sincFold
bpRNA_CRW_28735,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [7, 65], [10, 25], [11, 24], [12, 23], [13, 22], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",sincFold
bpRNA_RFAM_37664,"[[2, 15], [3, 14], [4, 13], [5, 12], [6, 11], [7, 76], [93, 108], [94, 107], [95, 106], [96, 105], [109, 134], [110, 133], [112, 131], [113, 130], [114, 129], [115, 128]]",sincFold
bpRNA_RFAM_40544,"[[2, 40], [3, 39], [4, 38], [5, 37], [6, 36], [7, 35], [8, 34], [10, 31]]",sincFold
bpRNA_RFAM_1298,"[[2, 68], [3, 67], [4, 66], [5, 65], [6, 64], [7, 63], [10, 23], [11, 22], [12, 21], [26, 40], [27, 39], [28, 38], [29, 37], [46, 62], [47, 61], [48, 60], [49, 59], [50, 58]]",sincFold
bpRNA_RFAM_33611,"[[2, 32], [3, 31], [4, 29], [5, 28], [6, 27], [7, 26], [8, 25], [10, 24], [11, 23], [66, 100], [67, 99], [68, 98], [69, 97], [70, 95], [71, 94], [72, 93], [74, 91], [76, 90], [77, 89], [78, 88], [79, 87]]",sincFold
bpRNA_RFAM_42447,"[[4, 49], [17, 40], [18, 39], [19, 38], [20, 37], [21, 36], [22, 35], [54, 106], [56, 104], [61, 99], [66, 94], [67, 93], [68, 92], [69, 91]]",sincFold
bpRNA_RFAM_13685,"[[2, 59], [4, 19], [5, 18], [6, 55], [7, 16], [8, 15], [11, 50], [12, 49], [13, 48], [14, 47], [22, 41], [23, 40], [24, 39], [25, 38], [26, 37], [27, 36], [70, 125], [71, 124], [72, 123], [73, 122], [74, 121], [84, 111], [86, 109], [87, 108], [88, 107], [89, 106], [90, 105], [91, 104], [92, 103]]",sincFold
bpRNA_RFAM_1870,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",sincFold
bpRNA_RFAM_31524,"[[31, 62], [32, 61], [33, 60], [34, 59], [35, 58], [36, 57], [47, 56], [48, 55], [49, 54], [72, 92], [73, 91], [74, 90], [77, 87], [78, 86], [89, 108], [93, 104], [94, 103], [95, 102], [96, 101], [134, 150], [136, 148], [137, 147]]",sincFold
bpRNA_RFAM_34598,"[[3, 63], [4, 24], [5, 61], [6, 60], [7, 59], [11, 17], [34, 57], [35, 55], [36, 54], [37, 53], [38, 52], [39, 51], [40, 50], [41, 49], [47, 106], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78], [117, 129], [118, 128], [119, 127], [120, 126]]",sincFold
bpRNA_RFAM_9117,"[[18, 208], [55, 204], [56, 203], [57, 202], [61, 77], [62, 76], [63, 75], [64, 74], [65, 73], [80, 88], [81, 87], [82, 86], [90, 197], [91, 196], [92, 195], [94, 113], [96, 190], [97, 189], [98, 188], [99, 155], [109, 154], [110, 153], [111, 152], [112, 150], [118, 149], [119, 148], [121, 144], [122, 143], [123, 142], [124, 141], [125, 140], [126, 139], [127, 138], [128, 137], [129, 136], [160, 211], [168, 178]]",sincFold
bpRNA_tmRNA_413,"[[2, 400], [3, 399], [4, 398], [5, 397], [6, 396], [7, 395], [12, 251], [23, 371], [24, 128], [26, 225], [27, 224], [33, 360], [34, 359], [35, 358], [36, 357], [37, 356], [38, 355], [39, 354], [41, 352], [42, 348], [43, 315], [44, 346], [45, 345], [46, 344], [47, 311], [49, 309], [50, 64], [95, 123], [96, 101], [98, 120], [114, 145], [116, 143], [117, 142], [118, 141], [125, 135], [126, 134], [127, 133], [147, 257], [150, 178], [151, 252], [157, 172], [158, 171], [159, 170], [160, 169], [161, 168], [212, 238], [242, 265], [243, 263], [244, 262], [245, 261], [291, 323], [292, 322], [293, 321], [294, 320], [295, 319], [297, 317], [310, 335], [378, 394], [379, 393], [380, 392], [381, 391], [382, 390]]",sincFold
bpRNA_RFAM_4772,"[[2, 389], [3, 388], [4, 387], [5, 386], [6, 385], [7, 384], [24, 64], [25, 63], [26, 62], [27, 61], [28, 60], [31, 57], [35, 282], [38, 51], [39, 50], [40, 49], [41, 48], [42, 47], [70, 375], [71, 374], [72, 373], [74, 372], [75, 371], [76, 370], [77, 369], [83, 116], [91, 110], [96, 105], [126, 144], [127, 143], [128, 142], [129, 141], [130, 140], [137, 167], [138, 166], [145, 308], [146, 307], [147, 306], [151, 303], [165, 290], [180, 277], [181, 276], [182, 275], [183, 274], [184, 273], [185, 272], [187, 270], [189, 268], [193, 263], [194, 262], [195, 261], [196, 260], [197, 259], [198, 258], [199, 257], [200, 256], [201, 255], [202, 254], [204, 252], [205, 251], [206, 250], [207, 249], [208, 248], [209, 247], [214, 229], [215, 228], [220, 299], [221, 298], [222, 297], [223, 296], [225, 294], [238, 253], [287, 295]]",sincFold
bpRNA_RFAM_22746,"[[12, 37], [13, 36], [17, 32], [18, 31], [19, 30], [20, 29], [21, 28], [22, 27], [40, 115], [42, 113], [43, 112], [46, 110], [47, 109], [48, 106], [50, 104], [59, 90], [60, 89], [61, 88], [62, 87], [63, 86], [64, 85], [67, 83], [70, 80], [71, 79], [91, 105]]",sincFold
bpRNA_RFAM_2399,"[[1, 365], [2, 364], [3, 363], [4, 362], [5, 361], [6, 360], [7, 359], [8, 358], [9, 357], [11, 354], [12, 326], [24, 50], [25, 49], [27, 47], [28, 46], [29, 45], [30, 44], [31, 43], [32, 42], [33, 41], [34, 40], [59, 352], [60, 351], [61, 350], [63, 349], [64, 348], [65, 347], [66, 346], [67, 345], [68, 226], [69, 225], [70, 224], [71, 223], [80, 222], [81, 221], [82, 220], [83, 219], [84, 218], [85, 99], [86, 98], [87, 97], [88, 96], [89, 95], [100, 114], [101, 112], [102, 111], [103, 110], [104, 109], [115, 217], [116, 216], [120, 215], [121, 214], [122, 211], [123, 210], [124, 209], [137, 157], [138, 156], [139, 153], [140, 152], [141, 151], [142, 150], [143, 149], [144, 148], [145, 147], [165, 183], [166, 182], [167, 181], [168, 180], [169, 179], [170, 178], [184, 206], [185, 204], [186, 203], [187, 202], [188, 201], [189, 200], [190, 199], [191, 198], [192, 197], [230, 282], [231, 281], [232, 280], [233, 279], [240, 273], [241, 272], [242, 271], [243, 270], [244, 269], [245, 268], [252, 264], [253, 263], [254, 262], [255, 261], [289, 307], [291, 306], [292, 305], [293, 304], [294, 303], [295, 302], [296, 301]]",sincFold
bpRNA_RFAM_5355,"[[2, 73], [3, 72], [4, 71], [25, 37], [32, 75], [33, 74]]",sincFold
bpRNA_CRW_33861,"[[1, 71], [2, 70], [3, 69], [5, 67], [6, 66], [7, 65], [26, 44], [27, 43], [28, 42], [29, 41], [30, 40], [34, 45], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",sincFold
bpRNA_RFAM_36357,"[[1, 311], [2, 310], [3, 309], [4, 308], [5, 307], [6, 306], [7, 305], [8, 304], [12, 62], [13, 61], [14, 60], [15, 33], [16, 32], [17, 31], [18, 30], [19, 29], [20, 28], [21, 27], [38, 59], [39, 58], [40, 57], [41, 56], [47, 54], [68, 129], [76, 292], [77, 291], [78, 290], [79, 289], [80, 288], [83, 287], [84, 286], [99, 267], [100, 266], [101, 265], [102, 264], [103, 263], [104, 262], [105, 261], [106, 260], [107, 259], [108, 258], [109, 257], [110, 256], [124, 242], [126, 240], [127, 157], [131, 152], [132, 151], [133, 150], [134, 231], [140, 176], [141, 175], [142, 174], [143, 173], [144, 172], [145, 171], [146, 170], [147, 169], [148, 168], [149, 167], [165, 268], [179, 252], [180, 224], [181, 223], [182, 222], [183, 221], [184, 220], [185, 219], [191, 216], [192, 215], [193, 214], [194, 213], [199, 208], [200, 207], [201, 206], [217, 225]]",sincFold
