id,dataset_name,folding,method
1J4Y,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13], [6, 12]]",R1D
2LBK,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13]]",R1D
1WKS,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13]]",R1D
2M4W,ablation,"[[1, 17], [2, 16], [3, 15], [4, 13], [5, 12], [6, 11]]",R1D
2KRW,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13]]",R1D
1Z30,ablation,"[[1, 18], [2, 17], [3, 16], [4, 15], [5, 14], [7, 12]]",R1D
2QH4,ablation,"[[1, 18], [2, 17], [3, 16], [4, 15], [5, 14], [6, 13]]",R1D
1HLX,ablation,"[[1, 20], [2, 19], [3, 18], [5, 16], [6, 15], [7, 14], [8, 13]]",R1D
2AB4,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [6, 14]]",R1D
4L8H,ablation,"[[9, 13]]",R1D
2Y8W,ablation,"[[2, 17], [3, 16], [4, 15], [5, 14], [6, 13], [7, 12]]",R1D
7D12,ablation,"[[1, 20], [4, 8], [5, 16], [7, 14], [8, 13], [9, 15]]",R1D
2RPT,ablation,"[[1, 20], [2, 19], [3, 18], [4, 17], [6, 15], [7, 14], [8, 13]]",R1D
1D0T,ablation,"[[1, 21], [2, 20], [3, 19], [5, 17], [6, 16], [8, 15]]",R1D
1F9L,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [7, 16], [8, 15], [9, 14]]",R1D
2KD8,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [8, 15]]",R1D
2K66,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D
2G1W,ablation,"[[1, 21], [3, 11], [6, 17], [7, 20]]",R1D
2JYM,ablation,"[[1, 22], [2, 21], [3, 20], [5, 18]]",R1D
1JUR,ablation,"[[1, 22], [2, 21], [3, 20], [5, 16], [6, 15], [7, 14], [8, 13]]",R1D
1K2G,ablation,[],R1D
1K6G,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [9, 14]]",R1D
4A4T,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D
1S34,ablation,"[[3, 22], [4, 21], [6, 19], [8, 17], [9, 16], [10, 15]]",R1D
1RHT,ablation,"[[2, 22], [4, 20], [5, 19], [6, 18]]",R1D
1NYB,ablation,"[[1, 24], [2, 23], [3, 22], [4, 21], [5, 20], [6, 19], [7, 18], [8, 17], [9, 16]]",R1D
2ANR,ablation,"[[1, 25], [3, 23], [4, 22], [5, 21]]",R1D
2IXY,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 22], [6, 21], [7, 20], [8, 19], [9, 18], [10, 17], [11, 15]]",R1D
484D,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 23], [6, 22]]",R1D
1FQZ,ablation,"[[2, 26], [3, 25], [9, 20], [10, 19], [11, 18]]",R1D
6HIX_0,ablation,"[[2, 27], [3, 26], [6, 23]]",R1D
1JID,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [7, 22], [8, 21], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D
1UUD,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [6, 24], [8, 18], [10, 23], [11, 22], [12, 21], [13, 20]]",R1D
1NBR,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [6, 24]]",R1D
1EBQ,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [7, 23], [8, 21], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D
6MCE,ablation,"[[1, 30], [2, 29], [3, 28], [4, 27], [5, 26], [6, 25], [7, 24], [10, 23], [11, 22], [12, 21], [13, 20]]",R1D
1AJU,ablation,"[[1, 30], [2, 29], [3, 28], [4, 27], [5, 26], [6, 25], [7, 24], [10, 23], [11, 22], [12, 21], [13, 20]]",R1D
1KP7,ablation,"[[1, 30], [2, 29], [3, 28], [4, 27], [6, 25], [12, 21], [13, 20]]",R1D
7BOG_1,ablation,"[[2, 23], [3, 22], [4, 21], [5, 20], [6, 19], [7, 18], [8, 17], [9, 16], [10, 15]]",R1D
2LDT,ablation,"[[5, 27], [6, 26], [7, 25], [9, 14], [12, 19], [18, 29]]",R1D
1JO7,ablation,"[[1, 31], [2, 30], [3, 29], [8, 25], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D
6EML_0,ablation,"[[2, 23], [3, 22], [4, 21], [5, 20], [6, 19], [7, 18], [8, 17], [9, 16], [10, 15]]",R1D
2LBS,ablation,"[[1, 32], [2, 31], [3, 30], [4, 29], [5, 28], [6, 27], [7, 26], [8, 25], [9, 24], [10, 23], [11, 22], [13, 20], [14, 19]]",R1D
2LWK,ablation,"[[2, 32], [3, 31], [4, 30], [5, 29], [9, 26], [12, 23], [13, 22], [14, 21], [15, 20]]",R1D
2DR5,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D
1KAJ,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [9, 31], [10, 30], [11, 29], [12, 28], [13, 27]]",R1D
5A17,ablation,"[[1, 32], [2, 31], [3, 30], [4, 29], [5, 28], [6, 27], [7, 26]]",R1D
2JXV,ablation,"[[1, 33], [3, 31], [4, 30], [5, 29], [6, 28], [7, 27], [8, 24], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D
2DR7,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D
2ZHB,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D
2L3C,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [6, 29], [7, 28], [8, 27], [9, 26], [10, 25], [11, 24], [12, 23]]",R1D
1R7W,ablation,"[[1, 34], [2, 33], [4, 31], [5, 30], [6, 29], [7, 21], [12, 17], [14, 27], [15, 26], [16, 25], [17, 24], [18, 23]]",R1D
2JTP,ablation,"[[1, 28], [3, 32], [4, 31], [5, 30], [8, 27], [9, 26]]",R1D
1RNK,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [10, 31], [11, 30], [12, 28]]",R1D
2KPV,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [5, 29], [9, 28], [10, 27], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D
2ZH3,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D
1P5N,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [6, 29], [10, 24], [11, 23], [12, 22], [13, 21]]",R1D
6E80_0,ablation,"[[2, 33], [3, 32], [4, 31], [7, 30], [8, 17], [19, 27], [20, 26]]",R1D
2L3E,ablation,"[[1, 35], [2, 34], [3, 33], [4, 32], [6, 28], [7, 29], [15, 26], [16, 25], [17, 24], [18, 23]]",R1D
2DRB,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D
6E82,ablation,"[[1, 36], [2, 35], [3, 34], [4, 33], [5, 32], [6, 31], [9, 28], [21, 27]]",R1D
2N6S,ablation,"[[1, 36], [2, 35], [3, 34], [4, 33], [5, 32], [6, 31], [7, 30], [8, 29], [9, 28], [10, 27], [11, 26], [12, 25], [13, 24], [14, 23], [16, 21]]",R1D
4OJI_0,ablation,"[[2, 17], [3, 35], [4, 15], [5, 14], [6, 33], [7, 32], [8, 31], [9, 30], [13, 27], [14, 26], [15, 24], [16, 25]]",R1D
1TXS,ablation,"[[1, 38], [2, 37], [3, 36], [4, 35], [9, 32], [10, 31], [14, 27], [15, 26], [16, 25]]",R1D
1F1T,ablation,"[[1, 38], [2, 37], [3, 36], [4, 35], [5, 34], [6, 33], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D
1ZC5,ablation,"[[1, 41], [2, 40], [3, 39], [4, 38], [5, 37], [6, 36], [7, 32], [8, 31], [9, 30], [10, 29], [11, 28], [12, 27], [13, 26], [14, 25], [15, 24]]",R1D
5V17,ablation,"[[1, 41], [2, 40], [3, 39], [4, 38], [5, 37], [6, 36], [8, 19], [12, 35], [13, 34], [14, 33], [15, 32], [16, 31], [17, 30], [18, 29], [19, 28], [20, 27]]",R1D
2L2J,ablation,"[[1, 42], [2, 41], [3, 40], [4, 39], [6, 37], [7, 36], [8, 35], [9, 30], [10, 33], [11, 32], [12, 31], [16, 27], [17, 26], [18, 25], [19, 24]]",R1D
5WLH_0,ablation,"[[7, 34], [8, 23], [9, 22], [10, 21], [11, 20], [22, 39]]",R1D
2MTK,ablation,"[[1, 46], [2, 45], [3, 44], [4, 43], [5, 42], [9, 20], [11, 18], [12, 17], [16, 33], [27, 32]]",R1D
2PXT,ablation,"[[1, 49], [2, 48], [3, 47], [4, 46], [5, 45], [6, 44], [7, 43], [8, 42], [9, 41], [10, 40], [15, 38], [16, 37], [17, 36], [22, 31], [23, 30], [24, 29]]",R1D
2LU0,ablation,"[[1, 49], [2, 48], [3, 47], [4, 46], [5, 45], [8, 41], [9, 40], [26, 35], [27, 34]]",R1D
2PXD,ablation,"[[1, 49], [2, 48], [3, 47], [4, 46], [5, 45], [6, 44], [7, 43], [8, 42], [9, 41], [10, 40], [15, 38], [16, 37], [17, 36], [22, 31], [23, 30], [24, 29]]",R1D
1DUL,ablation,"[[1, 49], [2, 48], [3, 47], [4, 46], [5, 45], [6, 44], [7, 43], [8, 42], [9, 41], [10, 40], [15, 38], [16, 37], [17, 36], [22, 31], [23, 30], [24, 29]]",R1D
2PXP,ablation,"[[1, 49], [2, 48], [3, 47], [4, 46], [5, 45], [6, 44], [7, 43], [8, 42], [9, 41], [10, 40], [15, 38], [16, 37], [17, 36], [22, 31], [23, 30], [24, 29]]",R1D
7D82,ablation,"[[1, 50], [2, 49], [3, 48], [4, 47], [5, 46], [6, 45], [7, 44], [9, 41], [21, 26], [25, 32], [26, 31], [35, 40]]",R1D
4K27,ablation,"[[1, 55], [2, 54], [3, 53], [4, 52], [15, 41], [17, 39], [24, 33], [26, 30]]",R1D
4PKD,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [18, 38], [21, 35], [24, 54], [25, 53], [31, 48]]",R1D
1MZP,ablation,"[[1, 55], [2, 54], [3, 53], [4, 52], [6, 50], [16, 49], [17, 48], [18, 47], [19, 46], [20, 45], [22, 43], [26, 32], [27, 31]]",R1D
4M4O,ablation,"[[1, 59], [2, 58], [3, 57], [4, 56], [5, 55], [6, 54], [8, 52], [9, 51], [10, 50], [21, 41], [24, 43], [31, 38]]",R1D
7N3O_1,ablation,"[[2, 9], [3, 16], [4, 15], [5, 18], [10, 56], [12, 52], [16, 51], [17, 50], [19, 49], [21, 28], [28, 37], [30, 36], [35, 46]]",R1D
5UZ9,ablation,"[[46, 60], [47, 59], [48, 58], [49, 57], [50, 56]]",R1D
2N3R,ablation,"[[1, 61], [2, 60], [3, 59], [4, 58], [11, 35], [20, 51], [21, 50], [27, 31], [29, 37], [30, 36], [31, 46], [34, 45], [35, 44], [36, 43], [37, 42]]",R1D
4XW7,ablation,"[[20, 33], [21, 32], [22, 31], [23, 30], [24, 29], [29, 35], [30, 37], [50, 59], [52, 61]]",R1D
2XO1_0,ablation,"[[2, 64], [3, 63], [4, 62], [5, 61], [6, 60], [7, 37], [10, 30], [12, 28], [13, 27], [14, 26], [15, 25], [16, 24], [22, 46], [23, 45], [31, 38], [39, 57], [40, 56], [41, 55], [42, 54], [43, 53], [44, 52]]",R1D
2EEW,ablation,"[[1, 67], [2, 66], [3, 65], [4, 64], [5, 63], [6, 62], [7, 61], [8, 38], [11, 31], [13, 29], [14, 28], [15, 27], [16, 26], [17, 25], [23, 47], [24, 46], [32, 39], [40, 58], [41, 57], [42, 56], [43, 55], [44, 54], [45, 53]]",R1D
3G4M,ablation,"[[1, 67], [2, 66], [3, 65], [4, 64], [5, 63], [6, 62], [7, 61], [8, 38], [11, 31], [13, 29], [14, 28], [15, 27], [16, 26], [17, 25], [23, 47], [24, 46], [32, 39], [40, 58], [41, 57], [42, 56], [43, 55], [44, 54], [45, 53]]",R1D
1KXK,ablation,"[[1, 70], [2, 69], [4, 67], [6, 64], [7, 63], [12, 60], [14, 58], [15, 57], [19, 24], [22, 51], [23, 50], [24, 31], [26, 47], [29, 42], [30, 41], [31, 40], [32, 39], [33, 38]]",R1D
5KPY,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [16, 30], [17, 29], [18, 28], [19, 27], [25, 49], [26, 48], [27, 43], [31, 40], [32, 39], [42, 47]]",R1D
4LX5,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [7, 65], [8, 64], [9, 63], [10, 40], [13, 33], [14, 32], [15, 31], [16, 30], [17, 29], [18, 28], [25, 49], [26, 48], [34, 41], [42, 60], [43, 59], [44, 58], [45, 57], [46, 56], [47, 55]]",R1D
2AKE,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [7, 65], [12, 22], [13, 21], [26, 42], [27, 41], [28, 40], [29, 39], [30, 38], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",R1D
2MF0,ablation,"[[4, 13], [8, 42], [31, 45]]",R1D
5AXM_0,ablation,"[[1, 71], [2, 70], [3, 68], [4, 67], [5, 66], [6, 65], [9, 24], [10, 23], [11, 22], [12, 21], [18, 55], [26, 42], [27, 41], [28, 40], [29, 39], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",R1D
5VW1_0,ablation,"[[12, 25], [13, 38], [14, 37], [15, 36], [19, 30], [20, 29], [21, 28], [28, 54], [43, 51], [44, 50]]",R1D
3TUP_0,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [19, 56], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [51, 63]]",R1D
1J1U_0,ablation,"[[1, 73], [2, 72], [3, 71], [4, 70], [5, 69], [6, 68], [7, 67], [10, 26], [11, 25], [12, 24], [13, 23], [20, 57], [25, 34], [29, 43], [30, 42], [31, 41], [32, 40], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62]]",R1D
5X6B,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 65], [10, 24], [12, 22], [26, 42], [27, 41], [28, 40], [29, 39], [30, 38], [48, 64], [49, 63], [50, 62], [51, 61], [52, 60]]",R1D
2IHX,ablation,"[[1, 75], [2, 74], [3, 73], [5, 71], [7, 69], [8, 68], [10, 35], [11, 34], [12, 33], [13, 25], [15, 55], [37, 43]]",R1D
7MRL,ablation,"[[1, 75], [2, 74], [3, 73], [4, 72], [5, 71], [6, 70], [7, 69], [10, 25], [11, 24], [12, 23], [13, 22], [17, 41], [19, 59], [29, 44], [30, 43], [31, 42], [33, 40], [52, 68], [53, 67], [54, 66], [55, 65], [56, 64]]",R1D
7KJU_0,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [6, 66], [9, 25], [10, 24], [11, 23], [12, 22], [19, 56], [24, 54], [25, 45], [26, 44], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61], [69, 74]]",R1D
6Y3G_0,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [19, 56], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [32, 38], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D
4WC3,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [19, 56], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D
1QF6,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [18, 56], [27, 59], [29, 41], [30, 40], [31, 39], [41, 46], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D
4WJ4,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [18, 29], [19, 56], [25, 45], [27, 43], [29, 41], [30, 40], [31, 39], [38, 42], [49, 53], [50, 64], [51, 63], [52, 62], [53, 61], [61, 65]]",R1D
5CCX,ablation,"[[1, 76], [2, 73], [3, 72], [4, 71], [5, 70], [6, 69], [7, 68], [8, 67], [11, 26], [12, 25], [13, 24], [14, 23], [20, 57], [28, 44], [29, 43], [30, 42], [31, 41], [32, 40], [42, 51], [43, 50], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62]]",R1D
6B14,ablation,"[[1, 83], [2, 82], [3, 81], [4, 80], [5, 79], [6, 78], [7, 77], [8, 76], [9, 75], [14, 31], [22, 29], [34, 44], [41, 59], [42, 58], [47, 57], [61, 72]]",R1D
6B3K,ablation,"[[1, 83], [2, 82], [3, 81], [4, 80], [5, 79], [6, 78], [7, 77], [8, 76], [9, 75], [14, 31], [22, 29], [31, 47], [47, 57], [61, 72]]",R1D
4LVW,ablation,"[[1, 88], [2, 87], [3, 86], [4, 85], [9, 77], [10, 76], [11, 75], [12, 74], [13, 73], [14, 72], [15, 71], [16, 70], [18, 67], [19, 66], [20, 65], [27, 51], [28, 50], [29, 49], [30, 48], [31, 47], [32, 46], [37, 83], [38, 82], [39, 81], [40, 80], [41, 79], [57, 64], [58, 63]]",R1D
5T83_0,ablation,"[[10, 24], [11, 38], [12, 22], [13, 21], [22, 27], [30, 62], [52, 79], [53, 59], [71, 83]]",R1D
3MUV_0,ablation,"[[4, 91], [5, 90], [6, 88], [7, 87], [14, 39], [15, 38], [19, 34], [20, 33], [21, 32], [22, 31], [23, 30], [24, 29], [37, 77], [43, 83], [44, 82], [45, 81], [47, 80], [48, 79], [49, 78], [50, 75], [51, 74], [52, 73], [53, 72], [54, 71], [57, 70], [58, 69]]",R1D
5FK4,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
5FKF,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
5FKG,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
4B5R,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
2YDH,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
5FJC,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
2YGH,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D
4OQU,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [10, 21], [11, 20], [12, 19], [13, 18], [21, 30], [22, 50], [23, 49], [24, 48], [27, 46], [28, 45], [29, 44], [30, 42], [31, 41], [32, 40], [47, 54], [53, 66], [54, 65], [55, 64], [56, 63], [57, 62], [73, 84], [75, 82], [76, 81]]",R1D
1U6P,ablation,"[[1, 101], [5, 67], [8, 35], [12, 19], [13, 18], [19, 47], [26, 64], [28, 52], [52, 97], [74, 91], [83, 96], [84, 95], [86, 93]]",R1D
2NBX,ablation,"[[1, 108], [2, 107], [3, 106], [4, 105], [5, 104], [11, 100], [15, 39], [17, 37], [18, 101], [28, 38], [29, 49], [30, 36], [31, 35], [34, 66], [35, 65], [36, 64], [49, 63], [52, 89], [62, 76], [63, 75], [64, 74], [65, 73], [66, 72], [73, 99], [74, 98]]",R1D
2LKR,ablation,"[[1, 111], [2, 110], [3, 109], [4, 108], [7, 106], [13, 72], [14, 22], [25, 70], [28, 98], [50, 69], [54, 77], [55, 76], [56, 63], [70, 78], [79, 95], [80, 87], [87, 94]]",R1D
6N5S,ablation,"[[4, 111], [5, 110], [6, 109], [7, 108], [8, 24], [12, 21], [13, 20], [14, 19], [24, 105], [25, 104], [26, 103], [27, 102], [28, 101], [33, 96], [39, 93], [41, 94], [42, 91], [43, 90], [44, 89], [45, 88], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62], [55, 61], [69, 85], [70, 84], [71, 83], [72, 82], [73, 81], [75, 122], [76, 121], [77, 120], [78, 119], [79, 118], [80, 117]]",R1D
6N5P,ablation,"[[4, 114], [5, 113], [6, 112], [7, 111], [12, 24], [13, 23], [14, 22], [27, 108], [28, 107], [29, 106], [30, 105], [31, 104], [36, 99], [42, 96], [44, 97], [45, 94], [46, 93], [47, 92], [48, 91], [53, 69], [54, 68], [55, 67], [56, 66], [57, 65], [58, 64], [72, 88], [73, 87], [74, 86], [75, 85], [76, 84], [78, 125], [79, 124], [80, 123], [81, 122], [82, 121], [83, 120]]",R1D
4UYK,ablation,"[[1, 134], [2, 133], [3, 132], [4, 131], [9, 59], [10, 126], [11, 72], [13, 29], [17, 65], [21, 30], [28, 99], [29, 56], [36, 104], [37, 54], [54, 82], [57, 67], [58, 66], [64, 127], [65, 112], [67, 124], [68, 123], [74, 88], [76, 86], [80, 111], [85, 106], [86, 105], [88, 103], [89, 102], [90, 101], [91, 100], [109, 122], [110, 121], [111, 120], [120, 125]]",R1D
3NDB,ablation,"[[1, 131], [3, 134], [5, 132], [6, 136], [7, 135], [8, 30], [9, 133], [11, 123], [15, 75], [16, 74], [20, 70], [26, 60], [27, 59], [28, 58], [29, 39], [30, 56], [33, 52], [34, 51], [35, 50], [36, 49], [37, 48], [38, 47], [39, 46], [40, 45], [57, 127], [65, 109], [66, 108], [67, 107], [68, 106], [69, 105], [70, 104], [74, 128], [76, 125], [77, 100], [78, 99], [85, 92]]",R1D
4R4P,ablation,"[[2, 186], [3, 185], [4, 184], [5, 183], [6, 182], [7, 181], [8, 180], [9, 178], [10, 177], [12, 20], [17, 44], [18, 43], [20, 41], [25, 37], [26, 36], [35, 136], [38, 54], [41, 138], [43, 167], [47, 173], [48, 172], [49, 171], [50, 170], [51, 169], [52, 168], [55, 166], [59, 117], [60, 116], [61, 115], [62, 113], [63, 112], [64, 111], [67, 81], [68, 80], [69, 79], [70, 78], [71, 77], [77, 105], [84, 104], [85, 103], [86, 102], [87, 101], [88, 100], [89, 99], [90, 98], [118, 159], [119, 158], [120, 157], [123, 156], [124, 155], [125, 154], [127, 150], [128, 149], [129, 148], [130, 147], [131, 146], [132, 145], [133, 144], [134, 143], [135, 142], [136, 141], [149, 176], [167, 174]]",R1D
4R4V,ablation,"[[2, 186], [3, 185], [4, 184], [5, 183], [6, 182], [7, 181], [8, 180], [9, 178], [10, 177], [11, 176], [12, 20], [17, 44], [18, 43], [19, 42], [20, 41], [21, 67], [24, 38], [25, 37], [26, 36], [35, 136], [36, 135], [38, 54], [43, 167], [47, 173], [48, 172], [49, 171], [50, 170], [51, 169], [52, 168], [55, 166], [59, 117], [60, 116], [61, 115], [62, 113], [63, 112], [64, 111], [67, 81], [68, 80], [69, 79], [70, 78], [71, 77], [84, 104], [85, 103], [86, 102], [87, 101], [88, 100], [89, 99], [90, 98], [118, 159], [119, 158], [120, 157], [123, 156], [124, 155], [125, 154], [127, 150], [128, 149], [129, 148], [130, 147], [131, 146], [132, 145], [133, 144], [134, 143], [135, 142], [136, 141]]",R1D
4D5N,ablation,"[[4, 30], [5, 29], [6, 122], [8, 120], [16, 53], [17, 52], [18, 51], [19, 26], [20, 49], [26, 67], [29, 102], [30, 101], [31, 100], [34, 140], [35, 119], [36, 138], [37, 186], [50, 109], [52, 194], [53, 62], [57, 114], [58, 113], [59, 115], [69, 103], [72, 108], [75, 117], [81, 86], [89, 171], [99, 110], [109, 156], [125, 148], [134, 193], [137, 191], [141, 154], [147, 184], [156, 163], [160, 172], [185, 192]]",R1D
6AGB,ablation,"[[4, 263], [5, 364], [6, 363], [7, 362], [8, 361], [11, 313], [12, 50], [18, 179], [19, 46], [20, 229], [24, 232], [28, 70], [32, 67], [34, 65], [35, 82], [36, 63], [37, 62], [38, 79], [39, 180], [48, 68], [51, 66], [52, 177], [53, 86], [54, 126], [55, 96], [56, 61], [63, 281], [64, 280], [65, 279], [66, 278], [67, 181], [68, 334], [70, 195], [79, 203], [80, 160], [82, 158], [93, 242], [94, 241], [95, 342], [96, 239], [105, 136], [106, 135], [120, 210], [122, 217], [123, 216], [126, 315], [133, 295], [140, 283], [142, 225], [146, 227], [156, 218], [157, 178], [174, 185], [175, 184], [176, 183], [184, 259], [199, 254], [214, 291], [215, 266], [216, 265], [217, 264], [226, 231], [227, 256], [233, 325], [241, 317], [244, 366], [254, 261], [256, 304], [280, 310], [281, 336], [282, 293], [304, 331], [311, 323], [328, 333]]",R1D
